d,alpha,gamma,uniform_cost,adversarial_cost,uniform_regret,adversarial_regret,pareto_segment
33,2,0.68400000000000005,0.63571414998303355,0.80076280318887838,0.038717035335365635,0.00095350398609794773,0
33,2,0.68559999999999999,0.63643385178656164,0.80090840102003646,0.039892982927071996,0.0011355012750455806,0
33,2,0.68720000000000003,0.63716363340784388,0.80106639543638858,0.041085400308564557,0.0013329942954856122,0
33,2,0.68879999999999997,0.63790346619746885,0.80123671521867468,0.042294240668502514,0.0015458940233432639,0
33,2,0.69040000000000001,0.63865332161449528,0.80141928955339015,0.043519457372778403,0.0017741119417375995,0
33,2,0.69199999999999995,0.63941317122593722,0.80161404803022418,0.044761003963677437,0.0020175600377800862,0
33,2,0.69359999999999999,0.64018298670625551,0.80182092063951782,0.046018834159045729,0.0022761507993971364,0
33,2,0.69520000000000004,0.64096273983685037,0.80203983776973686,0.0472929018514614,0.0025497972121710788,0
33,2,0.69679999999999997,0.64175240250555654,0.80227073020496631,0.048583161107410788,0.0028384127562077754,0
33,2,0.69840000000000002,0.64255194670614357,0.80251352912241913,0.049889566166469779,0.0031419114030237782,0
33,2,0.69999999999999996,0.64336134453781513,0.80276816608996537,0.051212071440488449,0.0034602076124565784,0
33,2,0.7016,0.64418056820471492,0.80303457306367698,0.052550631512781054,0.0037932163295961718,0
33,2,0.70320000000000005,0.64500959001543323,0.80331268238539089,0.053905201137321557,0.0041408529817386075,0
33,2,0.70479999999999998,0.64584838238251652,0.80360242678028804,0.055275735237942047,0.0045030334753599632,0
33,2,0.70640000000000003,0.64669691782198124,0.80390373935449233,0.056662188907537603,0.0048796741931154131,0
33,2,0.70799999999999996,0.64755516895282694,0.80421655359268129,0.058064517407271365,0.005270691990851617,0
33,2,0.70960000000000001,0.64842310849655715,0.80454080335572054,0.059482676165791837,0.0056760041946506412,0
33,2,0.71120000000000005,0.64930070927669803,0.8048764228783073,0.060916620778445507,0.0060955285978840923,0
33,2,0.71279999999999999,0.65018794421832238,0.80522334676663709,0.062366307006500366,0.0065291834582963393,0
33,2,0.71440000000000003,0.65108478634757694,0.80558150999608291,0.063831690776372518,0.0069768874951035009,0
33,2,0.71599999999999997,0.65199120879120875,0.80595084790889004,0.065312728178852586,0.0074385598861124169,0
33,2,0.71760000000000002,0.65290718477609966,0.80633129621189137,0.0668093754683452,0.0079141202648640441,0
33,2,0.71920000000000006,0.65383268762879732,0.80672279097423427,0.06832158906210295,0.0084034887177928397,0
33,2,0.7208,0.6547676907750547,0.80712526862512568,0.06984932553947365,0.0089065857814070171,0
33,2,0.72240000000000004,0.65571216773936702,0.80753866595159152,0.07139254164114317,0.0094233324394892293,0
33,2,0.72399999999999998,0.65666609214451432,0.8079629200962527,0.072951194268389363,0.0099536501203159045,0
33,2,0.72560000000000002,0.65762943771110671,0.80839796855511792,0.074525240482337995,0.010497460693897231,0
33,2,0.72719999999999996,0.65860217825712963,0.80884374917538771,0.076114637503219784,0.011054686469234465,0
33,2,0.7288,0.65958428769749444,0.80930020015327853,0.077719342709636541,0.011625250191598102,0
33,2,0.73039999999999994,0.66057574004359021,0.80976726003186006,0.079339313637828646,0.012209075039824935,0
33,2,0.73199999999999998,0.6615765094028373,0.81024486769890491,0.080974507980945631,0.012806084623631087,0
33,2,0.73360000000000003,0.66258656997824505,0.81073296238475812,0.082624883588322984,0.013416202980947478,0
33,2,0.73519999999999996,0.66360589606797082,0.81123148366021847,0.084290398464762717,0.014039354575273055,0
33,2,0.73680000000000001,0.66463446206488119,0.81174037143443345,0.085971010769815281,0.014675464293041784,0
33,2,0.73839999999999995,0.66567224245611722,0.8122595659528129,0.08766667881706991,0.015324457441016071,0
33,2,0.73999999999999999,0.66671921182266014,0.812789007794953,0.089377361073444739,0.015986259743691278,0
33,2,0.74160000000000004,0.66777534483890033,0.81332863787257659,0.091103016158482708,0.016660797340720679,0
33,2,0.74319999999999997,0.66884061627220881,0.81387839742748669,0.09284360284365123,0.017347996784358388,0
33,2,0.74480000000000002,0.66991500098251133,0.81443822802953503,0.094599080051646078,0.018047785036918729,0
33,2,0.74639999999999995,0.67099847392186363,0.8150080715746062,0.09636940685569817,0.018760089468257579,0
33,2,0.748,0.67209101013403072,0.81558787028261148,0.098154542478884999,0.019484837853264381,0
33,2,0.74960000000000004,0.67319258475406629,0.81617756669549835,0.099954446293444743,0.020221958369372794,0
33,2,0.75120000000000009,0.67430317300789677,0.81677710367527645,0.10176907782009526,0.020971379594095563,0
33,2,0.75280000000000002,0.6754227502119059,0.81738642440205456,0.10359839672735638,0.021733030502568029,0
33,2,0.75439999999999996,0.67655129177252293,0.81800547237208976,0.10544236283087671,0.022506840465112088,0
33,2,0.75600000000000001,0.677688773185812,0.81863419139585214,0.10730093609276214,0.023292739244815008,0
33,2,0.75760000000000005,0.67883517003706351,0.81927252559610309,0.10917407662090906,0.02409065699512869,0
33,2,0.7592000000000001,0.67999045800038971,0.81992041940598492,0.11106174466834351,0.024900524257481127,0
33,2,0.76080000000000003,0.68115461283832013,0.820577817567125,0.1129639006325589,0.025722271958906084,0
33,2,0.76239999999999997,0.68232761040140066,0.82124466512775374,0.11488050505486269,0.026555831409692088,0
33,2,0.76400000000000001,0.6835094266277939,0.82192090744082968,0.11681151861972228,0.027401134301036967,0
33,2,0.76560000000000006,0.68470003754288322,0.82260649016218745,0.11875690215411838,0.028258112702734151,0
33,2,0.76719999999999999,0.6858994192588761,0.82330135924868875,0.12071661662689626,0.029126699060860961,0
33,2,0.76879999999999993,0.68710754797441365,0.82400546095639138,0.12269062314812951,0.030006826195489111,0
33,2,0.77039999999999997,0.6883243999741786,0.82471874183873006,0.12467888296847729,0.030898427298412523,0
33,2,0.77200000000000002,0.68954995162850696,0.8254411487447072,0.12668135747855103,0.031801435930884026,0
33,2,0.77360000000000007,0.69078417939300218,0.82617262881709774,0.12869800820828448,0.03271578602137204,0
33,2,0.7752,0.69202705980815038,0.82691312949066831,0.13072879682630334,0.033641411863335247,0
33,2,0.77679999999999993,0.69327856949893862,0.82766259849040336,0.13277368513930332,0.03457824811300414,0
33,2,0.77839999999999998,0.6945386851744747,0.82842098382974849,0.13483263509142795,0.035526229787185448,0
33,2,0.78000000000000003,0.69580738362760841,0.82918823380886264,0.13690560876364954,0.036485292261078328,0
33,2,0.78160000000000007,0.69708464173455642,0.82996429701288155,0.13899256837315721,0.037455371266101878,0
33,2,0.78320000000000001,0.6983704364545279,0.83074912231019771,0.14109347627274427,0.038436402887747079,0
33,2,0.78479999999999994,0.69966474482935248,0.83154265885074408,0.14320829495020093,0.039428323563430068,0
33,2,0.78639999999999999,0.70096754398311056,0.83234485606429953,0.14533698702770947,0.040431070080374276,0
33,2,0.78800000000000003,0.70227881112176416,0.83315566365879423,0.14747951526124226,0.04144457957349279,0
33,2,0.78960000000000008,0.70359852353279284,0.83397503161863651,0.14963584253996598,0.04246878952329558,0
33,2,0.79120000000000001,0.70492665858482739,0.83480291020304542,0.15180593188564284,0.043503637753806723,0
33,2,0.79279999999999995,0.70626319372729007,0.83563924994439553,0.15398974645204411,0.044549062430494279,0
33,2,0.7944,0.70760810649003236,0.8364840016465751,0.15618724952435681,0.045605002058218824,0
33,2,0.79600000000000004,0.70896137448297802,0.83733711638335129,0.1583984045186011,0.046671395479189082,0
33,2,0.79760000000000009,0.71032297539576594,0.83819854549674988,0.16062317498104695,0.047748181870937323,0
33,2,0.79920000000000002,0.71169288699739575,0.83906824059544494,0.16286152458763392,0.048835300744306087,0
33,2,0.80079999999999996,0.71307108713587608,0.83994615355315716,0.16511341714339878,0.04993269194144645,0
33,2,0.8024,0.71445755373787334,0.84083223650706695,0.16737881658189879,0.05104029563383361,0
33,2,0.80400000000000005,0.71585226480836239,0.8417264418562348,0.16965768696464312,0.052158052320293358,0
33,2,0.80560000000000009,0.71725519843028041,0.84262872226003316,0.17194999248052611,0.05328590282504142,0
33,2,0.80719999999999992,0.71866633276418135,0.84353903063658986,0.17425569744526315,0.054423788295737241,0
33,2,0.80879999999999996,0.72008564604789294,0.84445732016124031,0.17657476630083035,0.055571650201550415,0
33,2,0.81040000000000001,0.72151311659617456,0.84538354426499085,0.17890716361490488,0.056729430331238451,0
33,2,0.81200000000000006,0.72294872280037836,0.84631765663299341,0.18125285408031222,0.057897070791241623,0
33,2,0.81359999999999999,0.72439244312811146,0.84725961120302828,0.18361180251447284,0.059074514003785383,0
33,2,0.81519999999999992,0.7258442561228986,0.84820936216399745,0.1859839738588529,0.060261702704996756,0
33,2,0.81679999999999997,0.72730414040384961,0.84916686395442997,0.18836933317841908,0.061458579943037384,0
33,2,0.81840000000000002,0.72877207466532579,0.85013207126099533,0.19076784566109461,0.062665089076244129,0
33,2,0.82000000000000006,0.73024803767660917,0.85110493901702688,0.19317947661721835,0.063881173771283439,0
33,3,0.5,0.3558736568840265,0.59259259259259245,0.021190467811355918,0.085692907369805615,0
33,3,0.50160000000000005,0.35530958587236322,0.59071848086228262,0.019571848593168184,0.082259334560003783,0
33,3,0.50319999999999998,0.35476878796811656,0.58888847810228773,0.018020012276694253,0.078906574093827064,0
33,3,0.50480000000000003,0.35425114320903289,0.58710219648866058,0.016534614626535937,0.075633915436391863,0
33,3,0.50639999999999996,0.35375654262428502,0.58535925139967415,0.015115342947533694,0.072440653919624065,0
33,3,0.50800000000000001,0.35328486896672351,0.58365926138792024,0.013761860795365122,0.069326090691140374,0
33,3,0.50960000000000005,0.35283603460225932,0.58200184815266787,0.01247391670130038,0.066289532663606154,0
33,3,0.51119999999999999,0.35240990892618423,0.5803866365124859,0.011251135891088948,0.063330292464577331,0
33,3,0.51280000000000003,0.35200638999076939,0.57881325437812403,0.010093225822568996,0.060447688386815024,0
33,3,0.51439999999999997,0.35162538111747255,0.57728133272564486,0.0089999090736727627,0.057641044339061587,0
33,3,0.51600000000000001,0.35126675633578824,0.57579050556981692,0.0079708241681375469,0.054909689797292049,0
33,3,0.51759999999999995,0.35093042856521406,0.57434040993775182,0.0070057212257679247,0.05225295975641675,0
33,3,0.51919999999999999,0.35061627517197808,0.57293068584279017,0.0061042483451616558,0.049670194682435387,0
33,3,0.52080000000000004,0.35032420689458188,0.57156097625863744,0.0052661493876873244,0.047160740465052919,0
33,3,0.52239999999999998,0.3500541062985395,0.57023092709373513,0.0044910873714545385,0.044723948370723798,0
33,3,0.52400000000000002,0.34980587542255492,0.56894018716588035,0.0037787811934939519,0.042359174996152937,0
33,3,0.52559999999999996,0.3495794123318563,0.56768840817707655,0.0031289383488242173,0.040065782222218571,0
33,3,0.5272,0.34937460383312235,0.56647524468862409,0.0025412340257082722,0.037843137168336982,0
33,3,0.52880000000000005,0.34919136179190269,0.56530035409644241,0.0020154153196139113,0.035690612147248668,0
33,3,0.53039999999999998,0.34902957280522329,0.56416339660662185,0.0015511568171990842,0.033607584620227504,0
33,3,0.53200000000000003,0.34888913868857041,0.56306403521120618,0.0011481767749641492,0.03159343715271179,0
33,3,0.53359999999999996,0.34876996291534518,0.5620019356641982,0.00080619820684746379,0.029647557370343414,0
33,3,0.53520000000000001,0.34867194276917352,0.56097676645779249,0.00052492636503576051,0.027769337915423797,0
33,3,0.53679999999999994,0.34859496941337531,0.55998819879882678,0.00030404893930890964,0.025958176403771072,0
33,3,0.53839999999999999,0.34853896638763249,0.55903590658545355,0.00014334652441849727,0.024213475381978711,0
33,3,0.54000000000000004,0.34850379803018333,0.55811956638402926,4.2429834742341299e-05,0.022534642285075401,0
33,3,0.54159999999999997,0.34848940771572612,0.55723885740621637,1.1363822256527101e-06,0.020921089394572601,0
33,3,0.54320000000000002,0.34849566508371144,0.55639346148630087,1.9092093238581853e-05,0.019372233796908001,1
33,3,0.54479999999999995,0.3485224810745548,0.5555830630587183,9.604140854890808e-05,0.017887497342270908,1
33,3,0.5464,0.34856978280113193,0.55480734913578722,0.00023177517629813238,0.016466306603808212,1
33,3,0.54800000000000004,0.34863742424224148,0.55406600928565231,0.00042587438413188572,0.015108092837212261,1
33,3,0.54959999999999998,0.34872536681259508,0.55335873561042759,0.0006782283103714537,0.013812291940678234,1
33,3,0.55120000000000002,0.34883347376496032,0.55268522272454468,0.00098844455460311842,0.012578344415235643,1
33,3,0.55279999999999996,0.34896166127235523,0.55204516773330037,0.0013562825727087002,0.011405695325444665,1
33,3,0.5544,0.3491098424481876,0.55143827021160063,0.0017814930409236762,0.010293794260453293,1
33,3,0.55600000000000005,0.34927791519831253,0.55086423218290337,0.0022637829969414103,0.0092420952954179736,1
33,3,0.55759999999999998,0.34946579423213542,0.55032275809835263,0.002802907696761503,0.0082500569532757417,1
33,3,0.55920000000000003,0.34967337015434086,0.54981355481610705,0.0033985532271427754,0.0073171421668711822,1
33,3,0.56079999999999997,0.34990057055007118,0.54933633158085804,0.0040505117914102495,0.0064428182414317803,1
33,3,0.56240000000000001,0.35014728897003317,0.54889080000353452,0.004758477930024485,0.0056265568173845537,1
33,3,0.56400000000000006,0.35041344048640954,0.54847667404119593,0.0055222079399859236,0.0048678338335186311,1
33,3,0.56559999999999999,0.35069893891836562,0.54809366997711029,0.0063414545227238328,0.0041661294904853374,1
33,3,0.56720000000000004,0.35100367513290098,0.54774150640101238,0.0072159045177169201,0.0035209282146295706,1
33,3,0.56879999999999997,0.35132758299920991,0.54741990418954634,0.0081453681605725414,0.0029317186221580194,1
33,3,0.57040000000000002,0.35167055142662651,0.54712858648688312,0.0091295266731881153,0.0023979934836289019,1
33,3,0.57200000000000006,0.35203249428133299,0.54686727868551921,0.010168132891908988,0.0019192496887732169,1
33,3,0.5736,0.35241335149204928,0.54663570840724907,0.011261014440338668,0.0014949882116332969,1
33,3,0.57520000000000004,0.35281298264770461,0.54643360548431019,0.012407768404565367,0.0011247140760193286,1
33,3,0.57679999999999998,0.35323135227093533,0.54626070194070386,0.013608292981197145,0.00080793632128695059,1
33,3,0.57840000000000003,0.35366833650312623,0.54611673197368182,0.014862232754105476,0.00054416796841860737,1
33,3,0.57999999999999996,0.35412385891917481,0.54600143193540451,0.016169368419094443,0.00033292598641976312,1
33,3,0.58160000000000001,0.35459784618445839,0.54591454031476616,0.017529489540195842,0.00017373125901998243,1
33,3,0.58319999999999994,0.35509019168302097,0.54585579771938275,0.018942290179625676,6.6108551673549343e-05,1
33,3,0.58479999999999999,0.35560081700272844,0.54582494685774796,0.020407545331339039,9.5864788669519641e-06,1
33,3,0.58640000000000003,0.35612964731929214,0.54582173252154675,0.021925040284724862,3.6974717156912362e-06,0
33,3,0.58799999999999997,0.35667657794272878,0.54584590156813306,0.023494474628637629,4.7977745861293997e-05,0
33,3,0.58960000000000001,0.35724154322168511,0.54589720290316301,0.025115659974488169,0.00014196726965365336,0
33,3,0.59119999999999995,0.35782444120116913,0.54597538746338858,0.026788303759272658,0.00028520973262691207,0
33,3,0.59279999999999999,0.3584252131357058,0.54608020819960568,0.028512237411033148,0.0004772525142593409,0
33,3,0.59440000000000004,0.35904374352974044,0.54621142005975487,0.030287129511702426,0.00071764665301077279,0
33,3,0.59599999999999997,0.35967997820604647,0.54636877997217892,0.032112824598052869,0.0010059468156498053,0
33,3,0.59760000000000002,0.36033381765705508,0.5465520468290278,0.033989037130037536,0.0013417112668492326,0
33,3,0.59919999999999995,0.36100517830102302,0.54676098146981389,0.035915527267258218,0.0017245018390581457,0
33,3,0.6008,0.36169400252371858,0.54699534666511784,0.037892129683894993,0.0021538839026487011,0
33,3,0.60240000000000005,0.36240016846172374,0.54725490710043989,0.03991849468909936,0.0026294263363300097,0
33,3,0.60399999999999998,0.36312364287928417,0.54753942936019417,0.041994526911846464,0.0031507014978242598,0
33,3,0.60560000000000003,0.3638642999369785,0.54784868191185299,0.044119865252023605,0.0037172851948177321,0
33,3,0.60719999999999996,0.36462209257441525,0.54818243509022579,0.046294374668381488,0.0043287566561571733,0
33,3,0.60880000000000001,0.36539692768381821,0.54854046108188637,0.04851778798527584,0.0049846985033195068,0
33,3,0.61040000000000005,0.36618872194916779,0.54892253390973622,0.050789866124811178,0.0056846967221302336,0
33,3,0.61199999999999999,0.36699740655516988,0.5493284294177061,0.053110411619372133,0.0064283406347349636,0
33,3,0.61360000000000003,0.3678228934084935,0.54975792525559741,0.055479171682419892,0.0072152228718271871,0
33,3,0.61519999999999997,0.36866511114203693,0.55021080086405505,0.057895941523848471,0.0080449393451162976,0
33,3,0.61680000000000001,0.36952399246464207,0.55068683745968028,0.060360528049598017,0.0089170892200542973,0
33,3,0.61840000000000006,0.37039942234672374,0.55118581802027011,0.062872601178715293,0.0098312748887912083,0
33,3,0.62,0.37129137218146979,0.55170752727019556,0.065432078823067563,0.010787101943387389,0
33,3,0.62160000000000004,0.37219973154118929,0.55225175166590401,0.068038644106979795,0.011784179149251894,0
33,3,0.62319999999999998,0.37312443934061945,0.55281827938155537,0.070692121744400538,0.012822118418826856,0
33,3,0.62480000000000002,0.37406541669979615,0.55340690029478423,0.07339228538683229,0.013900534785501684,0
33,3,0.62640000000000007,0.37502257799326449,0.55401740597258908,0.07613888932938373,0.015019046377760858,0
33,3,0.628,0.37599586875726959,0.55464958965734701,0.078931777286625149,0.016177274393561314,0
33,3,0.62960000000000005,0.37698519162605443,0.55530324625295446,0.081770669864504653,0.017374843074941193,0
33,3,0.63119999999999998,0.37799049313135402,0.55597817231108704,0.084655413634181498,0.018611379682845319,0
33,3,0.63280000000000003,0.37901168156845833,0.55667416601758735,0.087585745446153496,0.019886514472187811,0
33,3,0.63439999999999996,0.38004869135533681,0.5573910271789666,0.09056147711075524,0.021199880667119864,0
33,3,0.63600000000000001,0.38110145792885297,0.55812855720903198,0.093582423362069012,0.02255111443653135,0
33,3,0.63759999999999994,0.38216988635517957,0.5588865591156299,0.096648311784540697,0.023939854869761801,0
33,3,0.63919999999999999,0.38325392577963824,0.55966483748750451,0.099758996449097692,0.025365743952524111,0
33,3,0.64080000000000004,0.38435349742349734,0.56046319848127724,0.10291425129773191,0.026828426543049844,0
33,3,0.64239999999999997,0.38546851834875623,0.56128144980853689,0.10611383833728527,0.028327550348437258,0
33,3,0.64400000000000002,0.38659893325460981,0.56211940072304611,0.10935759888038654,0.029862765901210953,0
33,3,0.64559999999999995,0.3877446583997643,0.56297686200806185,0.11264529262880241,0.031433726536093332,0
33,3,0.6472,0.38890563465363576,0.56385364596376264,0.11597674990549334,0.033040088366968368,0
33,3,0.64880000000000004,0.39008178104718416,0.5647495663947939,0.11935173836729396,0.034681510264064297,0
33,3,0.65039999999999998,0.39127302325531776,0.56566443859791593,0.1227700447360538,0.036357653831323278,0
33,3,0.65200000000000002,0.39247930838582606,0.56659807934976558,0.12623151723593917,0.038068183383979104,0
33,3,0.65359999999999996,0.39370057660770907,0.56755030689472341,0.12973598418004406,0.039812765926328986,0
33,3,0.6552,0.39493671356274718,0.56852094093288674,0.13328311741391996,0.041591071129698509,0
33,3,0.65680000000000005,0.39618767823089779,0.56950980260815087,0.13687279922928552,0.043402771310605326,0
33,3,0.65839999999999999,0.39745340839262772,0.5705167144963913,0.14050485108526534,0.045247541409108027,0
33,3,0.66000000000000003,0.3987338385132681,0.57154150059375242,0.1441790849280995,0.047125058967348865,0
33,3,0.66159999999999997,0.40002888556365174,0.57258398630503871,0.14789526250302454,0.04903500410828654,0
33,3,0.66320000000000001,0.40133847305069381,0.57364399843220448,0.15165316431076703,0.05097705951460707,0
33,3,0.66480000000000006,0.40266255753924296,0.57472136516294825,0.15545266571281635,0.052950910407827401,0
33,3,0.66639999999999999,0.40400108111952565,0.57581591605940485,0.15929360053528585,0.054956244527579523,0
33,3,0.66800000000000004,0.40535393211895304,0.57692748204693478,0.16317564833022713,0.056992752111069356,0
33,3,0.66959999999999997,0.40672107954697345,0.57805589540301605,0.16709872016929328,0.059060125872727243,0
33,3,0.67120000000000002,0.40810244323471939,0.57920098974622625,0.17106258600543911,0.06115806098402099,0
33,3,0.67280000000000006,0.40949799990463603,0.58036260002532758,0.17506717904300095,0.063286255053458529,0
33,3,0.6744,0.41090761105095436,0.58154056250844133,0.17911210183538961,0.06544440810675467,0
33,3,0.67600000000000005,0.41233124321044251,0.58273471477231953,0.18319725835882616,0.067632222567175271,0
33,3,0.67759999999999998,0.41376884985178541,0.58394489569171038,0.18732251509026243,0.069849403236053709,0
33,3,0.67920000000000003,0.41522037007602897,0.58517094542881287,0.19148769727826576,0.072095657273471225,0
33,3,0.68080000000000007,0.41668572495638151,0.58641270542282686,0.19569257843996546,0.074370694179110464,0
33,3,0.68240000000000001,0.41816482718290093,0.5876700183795901,0.1999369080367821,0.076674225773269988,0
33,3,0.68400000000000005,0.41965764397406741,0.58894272826130789,0.20422059200112996,0.079005966178048226,0
33,3,0.68559999999999999,0.42116409653756465,0.59023068027637193,0.20854340423602014,0.081365631798689941,0
33,3,0.68720000000000003,0.42268414030465901,0.59153372086926415,0.21290521685009245,0.083752941305089257,0
33,3,0.68879999999999997,0.42421770108309476,0.59285169771055057,0.21730581694637419,0.086167615613456761,0
33,3,0.69040000000000001,0.4257647243078968,0.59418445968696187,0.22174504794898087,0.088609377868147599,0
33,3,0.69199999999999995,0.42732512689021773,0.59553185689155685,0.2262226714318949,0.091077953423637892,0
33,3,0.69359999999999999,0.42889887974023938,0.59689374061397538,0.23073860392098267,0.093573069826668354,0
33,3,0.69520000000000004,0.43048588903602347,0.59826996333077009,0.23529257619129007,0.096094456798530903,0
33,3,0.69679999999999997,0.43208611473375713,0.59966037869582556,0.23988447333585694,0.09864184621751515,0
33,3,0.69840000000000002,0.43369948460974861,0.60106484153085826,0.24451408810656594,0.10121497210150299,0
33,3,0.69999999999999996,0.43532593535178887,0.60248320781599829,0.24918123882707421,0.10381357059071439,0
33,3,0.7016,0.43696542985389947,0.603915334680453,0.25388581902062901,0.10643737993060132,0
33,3,0.70320000000000005,0.43861792304271802,0.60536108039324965,0.25862769934782226,0.10908614045488751,0
33,3,0.70479999999999998,0.44028328963649871,0.60682030435405809,0.26340652030880873,0.11175959456875439,0
33,3,0.70640000000000003,0.44196147854243684,0.60829286708409336,0.26822213529120487,0.1144574867321746,0
33,3,0.70799999999999996,0.44365248619240677,0.60977863021709344,0.27307453405616355,0.11717956344338099,0
33,3,0.70960000000000001,0.44535625231849291,0.6112774564903789,0.27796354366303655,0.11992557322248798,0
33,3,0.71120000000000005,0.44707267524634509,0.61278920973598316,0.28288887235413074,0.12269526659524033,0
33,3,0.71279999999999999,0.44880168571396561,0.61431375487186424,0.287850321380001,0.12548839607691287,0
33,3,0.71440000000000003,0.45054327131261684,0.61585095789318933,0.29284785513339062,0.12830471615634309,0
33,3,0.71599999999999997,0.45229736842611212,0.61740068586369135,0.29788129106568428,0.13114398328009425,0
33,3,0.71760000000000002,0.45406392097394171,0.61896280690710592,0.30295046825212424,0.13400595583676833,0
33,3,0.71920000000000006,0.45584283752867677,0.62053719019867348,0.30805512433887494,0.13689039414143611,0
33,3,0.7208,0.45763406805128237,0.62212370595672006,0.31319511573737757,0.13979706042021256,0
33,3,0.72240000000000004,0.45943757288632586,0.62372222543430744,0.31837032865514159,0.1427257187949591,0
33,3,0.72399999999999998,0.46125330967899975,0.62533262091095243,0.32358064155373634,0.14567613526811263,0
33,3,0.72560000000000002,0.46308124110649107,0.62695476568442221,0.32882594733419546,0.14864807770765287,0
33,3,0.72719999999999996,0.46492121652423529,0.62858853406259296,0.33410581371728076,0.15164131583218765,0
33,3,0.7288,0.46677324718301133,0.6302338013553811,0.33942027298745048,0.15465562119616916,0
33,3,0.73039999999999994,0.46863729520080194,0.63189044386674575,0.34476921644108383,0.15769076717524233,0
33,3,0.73199999999999998,0.47051327735337178,0.63355833888675106,0.35015240526366331,0.16074652895170138,0
33,3,0.73360000000000003,0.47240113730019351,0.63523736468370506,0.35556967778430248,0.163822683500088,0
33,3,0.73519999999999996,0.47430082980905242,0.63692740049635821,0.36102090420776189,0.16691900957289785,0
33,3,0.73680000000000001,0.47621229747950466,0.63862832652617196,0.36650591982169245,0.1700352876864164,0
33,3,0.73839999999999995,0.47813547416588648,0.64034002392965195,0.37202453481906539,0.17317130010667148,0
33,3,0.73999999999999999,0.48007031562608427,0.6420623748107448,0.37757662224576705,0.17632683083550416,0
33,3,0.74160000000000004,0.48201679364007111,0.64379526221329997,0.38316210112355753,0.17950166559675829,0
33,3,0.74319999999999997,0.48397482218029575,0.6455385701135955,0.38878072459371671,0.18269559182258588,0
33,3,0.74480000000000002,0.485944344072335,0.6472921834129266,0.39443232859246868,0.1859083986398693,0
33,3,0.74639999999999995,0.48792533673783955,0.64905598793025854,0.40011684833054173,0.18913987685676048,0
33,3,0.748,0.48991773649842446,0.65082987039493756,0.40583410108084017,0.19238981894932694,0
33,3,0.74960000000000004,0.49192145607931342,0.65261371843946547,0.41158383640569318,0.19565801904831281,0
33,3,0.75120000000000009,0.49393648272027058,0.65440742059233648,0.41736601768920978,0.19894427292601669,0
33,3,0.75280000000000002,0.49596278030684027,0.65621086627093317,0.42318054129984173,0.20224837798327533,0
33,3,0.75439999999999996,0.49800027134729624,0.65802394577448053,0.42902718487268343,0.20557013323655471,0
33,3,0.75600000000000001,0.50004887383294183,0.65984655027706018,0.43490571308124282,0.20890933930515221,0
33,3,0.75760000000000005,0.50210858217750853,0.66167857182068612,0.44081610989554965,0.21226579839850901,0
33,3,0.7592000000000001,0.50417934608576109,0.66351990330843336,0.44675823099187006,0.21563931430362304,0
33,3,0.76080000000000003,0.50626108167623407,0.66537043849762845,0.45273183566974429,0.21902969237257164,0
33,3,0.76239999999999997,0.50835375744023192,0.66723007199309659,0.45873683351399586,0.22243673951014054,0
33,3,0.76400000000000001,0.51045733101570057,0.66909869924046128,0.46477310296539964,0.22586026416154725,0
33,3,0.76560000000000006,0.51257175417681045,0.67097621651950556,0.47084050563844615,0.22930007630027927,0
33,3,0.76719999999999999,0.5146969606406131,0.67286252093758525,0.47693885133216396,0.23275598741602521,0
33,3,0.76879999999999993,0.51683289599737325,0.67475751042309828,0.4830679839161347,0.23622781050271091,0
33,3,0.77039999999999997,0.51897953553918041,0.6766610837190099,0.48922783249024482,0.23971536004663618,0
33,3,0.77200000000000002,0.52113681915427268,0.67857314037642835,0.49541822456193385,0.24321845201470538,0
33,3,0.77360000000000007,0.5233046962775143,0.68049358074823663,0.50163901503298036,0.24673690384275981,0
33,3,0.7752,0.52548311292993699,0.68242230598277986,0.5078900490090652,0.25027053442401193,0
33,3,0.77679999999999993,0.52767202329602636,0.68435921801759891,0.51417119502115227,0.25381916409756577,0
33,3,0.77839999999999998,0.52987140563358615,0.68630421957322196,0.52048239067933677,0.25738261463704126,0
33,3,0.78000000000000003,0.53208118353332157,0.68825721414700525,0.52682341672478361,0.26096070923929005,0
33,3,0.78160000000000007,0.5343012956898554,0.69021810600702327,0.53319409723981614,0.26455327251320271,0
33,3,0.78320000000000001,0.5365317083832627,0.69218680018601553,0.53959433546406665,0.26816013046861675,0
33,3,0.78479999999999994,0.53877240721406883,0.69416320247537522,0.54602409007779729,0.2717811105053054,0
33,3,0.78639999999999999,0.54102331821452787,0.69614721941919788,0.55248314882827287,0.27541604140207188,0
33,3,0.78800000000000003,0.54328437920617645,0.69813875830836802,0.55897133329246906,0.27906475330591718,0
33,3,0.78960000000000008,0.5455555587852946,0.70013772717470446,0.56548855335643999,0.28272707772131289,0
33,3,0.79120000000000001,0.54783682075818141,0.70214403478514964,0.57203470516124111,0.28640284749955569,0
33,3,0.79279999999999995,0.5501281176649172,0.70415759063600636,0.57860965251916463,0.29009189682820824,0
33,3,0.7944,0.55242937796516423,0.70617830494722611,0.58521319014299844,0.29379406122063467,0
33,3,0.79600000000000004,0.55474057437097346,0.7082060886567394,0.59184523972912828,0.29750917750561356,0
33,3,0.79760000000000009,0.55706166951303693,0.71024085341483634,0.59850569404516918,0.30123708381704239,0
